Mainfile,Formula,Entry_id
AminoAcids/lys/Dipeptide/bare/conf_0656/FHIaims.out,C9H19N3O2,PkNFl87nPpb9fAr-ioO9rgVvUtFg
AminoAcids/arg/Dipeptide/bare/conf_3994/FHIaims.out,C9H19N5O2,PkeiMTPLB7Ay8vTkKmmuXDzKzm5i
AminoAcids/glu/Dipeptide/Ba/conf_0078/FHIaims.out,BaC8H13N2O4,PkxvDLuoGPJrURteTXxMqP0IZse_
AminoAcids/ile/Dipeptide/Ba/conf_0024/FHIaims.out,BaC9H18N2O2,PkzF-qsMkMPsk9SA7U_TLZ2Yjl00
AminoAcids/met/Dipeptide/Ca/conf_0049/FHIaims.out,C8CaH16N2O2S,PlSnh--utDpuXA7umP4--1QCsKCx
AminoAcids/arg/Dipeptide/Ba/conf_0246/FHIaims.out,BaC9H19N5O2,Pla5ZR4shb14NfFFBFTnYX1IWspA
AminoAcids/gln/Dipeptide/bare/conf_0031/FHIaims.out,C8H15N3O3,Ploy59lwi2fmgd-QE_p50v8irItx
AminoAcids/gluH/Dipeptide/bare/conf_0256/FHIaims.out,C8H14N2O4,PltnBL9uYUxiP0QCaBc4c1XmsH9e
AminoAcids/trp/Dipeptide/Mg/conf_0042/FHIaims.out,C14H17MgN3O2,Pm565f8kZRNk3jaKvJ8ZhTXmkaxF
AminoAcids/lysH/Dipeptide/Mg/conf_0538/FHIaims.out,C9H20MgN3O2,PmEuKW593EwPHSf2HYnccne-rVyr
AminoAcids/lys/Dipeptide/bare/conf_0733/FHIaims.out,C9H19N3O2,PmJRoNKJM6cDSd96KUcWdElYA9tu
AminoAcids/arg/Dipeptide/bare/conf_3704/FHIaims.out,C9H19N5O2,PmLTvxkFz3o5PmKr2lCoRfTwlKTE
AminoAcids/lysH/Dipeptide/Mg/conf_0303/FHIaims.out,C9H20MgN3O2,PmQPEywR9pYHN4EavaciGoFxMqgc
AminoAcids/arg/Dipeptide/bare/conf_1013/FHIaims.out,C9H19N5O2,Pmtk1HNS3YcgTWjLFfLqFBSbx6rZ
AminoAcids/hisH/Dipeptide/Ca/conf_0038/FHIaims.out,C9CaH15N4O2,PmuDudJdmSqd36rkXTG8tqTJZEZq
AminoAcids/lys/Dipeptide/bare/conf_1013/FHIaims.out,C9H19N3O2,Pn4sxJqCyGWw-hS21OzAk1wwqCn5
AminoAcids/hisD/Dipeptide/bare/conf_0017/FHIaims.out,C9H14N4O2,PnDPAIha6S6fKPC5RPymvshrmoeU
AminoAcids/arg/Dipeptide/bare/conf_3649/FHIaims.out,C9H19N5O2,Pnl7udWRDxVDDqYltHIxIccA3zB5
AminoAcids/arg/Dipeptide/bare/conf_3946/FHIaims.out,C9H19N5O2,PnnFAkfdCDT-QiwdtNfxF-Zo2jL4
AminoAcids/lys/Dipeptide/bare/conf_0425/FHIaims.out,C9H19N3O2,Po8xfEuEfpqERM493ZSM4X7mbdrr
AminoAcids/lysH/Dipeptide/bare/conf_0166/FHIaims.out,C9H20N3O2,PoJ_UXWZZXUs-ourAXRnRLIqrtTX
AminoAcids/argH/Dipeptide/Mg/conf_0268/FHIaims.out,C9H20MgN5O2,PoMmyCS5MhtPOYPbuZy3UCRGYJLJ
AminoAcids/argH/Dipeptide/bare/conf_0286/FHIaims.out,C9H20N5O2,PoXHIHLitSKSZwaHi2epz3Fhr8l_
AminoAcids/arg/Dipeptide/bare/conf_3438/FHIaims.out,C9H19N5O2,PonOKNfmiKn2Vy3WaJa70TTu8L_a
AminoAcids/arg/Dipeptide/bare/conf_3071/FHIaims.out,C9H19N5O2,PooZKVXpxP8meDWmER7KTJ-bjc7x
AminoAcids/met/Dipeptide/bare/conf_0115/FHIaims.out,C8H16N2O2S,Por1DQ8_-aoe5eYakdfFTK3PxwAm
AminoAcids/lys/Dipeptide/bare/conf_1693/FHIaims.out,C9H19N3O2,PpLJeOy7WwnpL2539JEqPhOdma5-
AminoAcids/lys/Dipeptide/bare/conf_0944/FHIaims.out,C9H19N3O2,PphFvB4qOeziUyheiIW-j7SNq_Fi
AminoAcids/arg/Dipeptide/bare/conf_3971/FHIaims.out,C9H19N5O2,PprXLc3nlM4vq0_1FjmoOwhrEZvh
AminoAcids/leu/Dipeptide/bare/conf_0078/FHIaims.out,C9H18N2O2,PpxXOITBF3IDv-coUdH0LxsBgIpJ
AminoAcids/leu/Dipeptide/bare/conf_0108/FHIaims.out,C9H18N2O2,Pq9SKx6GUWkP5jpfuG9zQdcnWMRu
AminoAcids/glu/Dipeptide/Mg/conf_0033/FHIaims.out,C8H13MgN2O4,PqWsfWXD9QawTB1SIxNJGGS7uoPI
AminoAcids/arg/Dipeptide/bare/conf_0883/FHIaims.out,C9H19N5O2,Pqdz4CfIOM1qM90LPnU6XIaeHDzr
AminoAcids/lys/Dipeptide/bare/conf_1343/FHIaims.out,C9H19N3O2,PqqVC4AQ5pkbC57xsljAryjqqgpd
AminoAcids/gln/Dipeptide/Ba/conf_0004/FHIaims.out,BaC8H15N3O3,PrBeOhu8H8VlgyjQE3_VQ8yAZOui
AminoAcids/ala/Dipeptide/Mg/conf_0025/FHIaims.out,C6H12MgN2O2,PrKZRDWyJLvuaH1jbiEp85p07Ql2
AminoAcids/argH/Dipeptide/Mg/conf_0380/FHIaims.out,C9H20MgN5O2,PrUfRWkXAzyedwJ-xAJF2SxCsl4g
AminoAcids/arg/Dipeptide/bare/conf_3387/FHIaims.out,C9H19N5O2,Pr_cSmHKp_yFh4Imwo6gBIfJqJ1N
AminoAcids/tyr/Dipeptide/Mg/conf_0003/FHIaims.out,C12H16MgN2O3,PrkhD4ZBdHJa15qMozzDGEtlRCBb
AminoAcids/arg/Dipeptide/bare/conf_1685/FHIaims.out,C9H19N5O2,Ps5jeaUKTHJ3j5QZfAGtK8lJsorM
AminoAcids/argH/Dipeptide/bare/conf_0740/FHIaims.out,C9H20N5O2,Ps7ZuvXzcYUq6uTghRCLmdsQRGzD
AminoAcids/lysH/Dipeptide/bare/conf_0161/FHIaims.out,C9H20N3O2,PsLhqAigMZT8X8ybEcIoeym2wOhV
AminoAcids/cys/Dipeptide/bare/conf_0197/FHIaims.out,C6H12N2O2S,PsYVwIVzl_WpTBxHZrJSvny3HTur
AminoAcids/arg/Dipeptide/bare/conf_3436/FHIaims.out,C9H19N5O2,PsefRvEZ890sjUL8SZmcM98Dmt40
AminoAcids/val/Dipeptide/bare/conf_0056/FHIaims.out,C8H16N2O2,PsmYcOexuyMyH4WipKtHMiiwa_9z
AminoAcids/arg/Dipeptide/bare/conf_3664/FHIaims.out,C9H19N5O2,Psx-_XMIE1wNAuOkfZRKqM9zJsRt
AminoAcids/hisE/Dipeptide/bare/conf_0011/FHIaims.out,C9H14N4O2,Pt5uaeIXWP1Mf0uY6BjKbIxdxajf
AminoAcids/lysH/Dipeptide/Ca/conf_0521/FHIaims.out,C9CaH20N3O2,Pt9v_li6dsJaRaLmAK4YujT2_8mH
AminoAcids/arg/Dipeptide/bare/conf_2243/FHIaims.out,C9H19N5O2,PtDVv4ZnwUdqck3yarH9PxFRGxzn
AminoAcids/lys/Dipeptide/bare/conf_1672/FHIaims.out,C9H19N3O2,PtGMt9PuNZce3kFq6iEID4ZMZGaN
AminoAcids/trp/Dipeptide/bare/conf_0070/FHIaims.out,C14H17N3O2,PtZCe1E6H-VT8eUfbF5w9ZVTZx1q
AminoAcids/lysH/Dipeptide/Mg/conf_0260/FHIaims.out,C9H20MgN3O2,Ptl9193S3Z8yY8RBzY6ykjlCwcst
AminoAcids/lysH/Dipeptide/bare/conf_0313/FHIaims.out,C9H20N3O2,PtsA5IS7lmQ5bwDw0iqYnMYbyhLC
AminoAcids/argH/Dipeptide/Ca/conf_0417/FHIaims.out,C9CaH20N5O2,Pu9WcU-1ePunGdFEFJNA39SR35TS
AminoAcids/lysH/Dipeptide/bare/conf_0411/FHIaims.out,C9H20N3O2,PuPCPVMrY9YeCit4fHs1SwUc0xA3
AminoAcids/argH/Dipeptide/bare/conf_0100/FHIaims.out,C9H20N5O2,PuPWblPipbcmAGKxm3nbRWGhwC8X
AminoAcids/lys/Dipeptide/Ba/conf_0338/FHIaims.out,BaC9H19N3O2,PuhNNdM1h00uugIlB0obJVFnkKen
AminoAcids/arg/Dipeptide/bare/conf_1004/FHIaims.out,C9H19N5O2,PujwaYLtD0V79UwEZ-2GC7GGCgfD
AminoAcids/argH/Dipeptide/Ba/conf_0196/FHIaims.out,BaC9H20N5O2,Pv3ENYsbgqRZe4pxnZxhmfcmzmvC
AminoAcids/argH/Dipeptide/Ca/conf_0328/FHIaims.out,C9CaH20N5O2,PvE-RpZlW9NX-aesPGkdqDfoXfCU
AminoAcids/lys/Dipeptide/bare/conf_0350/FHIaims.out,C9H19N3O2,PvHpl5aV9JFqqjKPWofctQanwkL_
AminoAcids/hisD/Dipeptide/Ba/conf_0002/FHIaims.out,BaC9H14N4O2,PvgecxgR44uz3Pxna-ZBd7gJsVH3
AminoAcids/ile/Dipeptide/bare/conf_0069/FHIaims.out,C9H18N2O2,Pvt70nNoigAlMYkNYVq1r9j5yr3w
AminoAcids/ile/Dipeptide/Mg/conf_0102/FHIaims.out,C9H18MgN2O2,PwCUBlaomNwpsFKUx3p2KTe4soNw
AminoAcids/gluH/Dipeptide/bare/conf_0152/FHIaims.out,C8H14N2O4,PwKARkqHS_lZY_ZaHPhB2H9ZErs5
AminoAcids/lys/Dipeptide/bare/conf_1347/FHIaims.out,C9H19N3O2,PwN0HhdCHPZxR9f_gREavDcyQbmj
AminoAcids/glu/Dipeptide/Mg/conf_0068/FHIaims.out,C8H13MgN2O4,PwWpOzrzs2Ioj6K3Wl2Wrcc_RFYi
AminoAcids/argH/Dipeptide/Mg/conf_0096/FHIaims.out,C9H20MgN5O2,PwbHF-B6nNzPRreZibaePGH7t4J-
AminoAcids/arg/Dipeptide/bare/conf_3251/FHIaims.out,C9H19N5O2,Px-2g_18tsr628WNHGLav_licdDl
AminoAcids/lys/Dipeptide/bare/conf_1263/FHIaims.out,C9H19N3O2,Px-G8hHqqbouBk2toXJXaRHIFzwD
AminoAcids/arg/Dipeptide/bare/conf_2492/FHIaims.out,C9H19N5O2,Px5GCudiqh9mq4r9Av1NFFGxNkRx
AminoAcids/lysH/Dipeptide/Ba/conf_0054/FHIaims.out,BaC9H20N3O2,PxG6PBMuo8Bu5k_J0TdbF8vrScCV
AminoAcids/aspH/Dipeptide/bare/conf_0110/FHIaims.out,C7H12N2O4,PxXVwRH4DS3f3KStgEqM38fHpjVo
AminoAcids/arg/Dipeptide/bare/conf_1632/FHIaims.out,C9H19N5O2,Pxdi7xpSh0QmFk2sc7JVXGqbgSo8
AminoAcids/arg/Dipeptide/bare/conf_2993/FHIaims.out,C9H19N5O2,Pxj4aRFBQ0Imhm5tfRy-aY5m144m
AminoAcids/arg/Dipeptide/Mg/conf_0346/FHIaims.out,C9H19MgN5O2,PxtjLne0duXeXqMrc_V_i1tQSqbW
AminoAcids/argH/Dipeptide/Mg/conf_0430/FHIaims.out,C9H20MgN5O2,Pxx-pUo-8tkBKX_J1Zi2qlfnNpzT
AminoAcids/tyr/Dipeptide/Ba/conf_0037/FHIaims.out,BaC12H16N2O3,Py14ivvJ00KkoY4-7djEeqQNX2L1
AminoAcids/hisD/Dipeptide/Ba/conf_0108/FHIaims.out,BaC9H14N4O2,Py2SEM-710apC2wrOlLjjirWhcI-
AminoAcids/glu/Dipeptide/Mg/conf_0107/FHIaims.out,C8H13MgN2O4,Py3W9qAyRisx8t_ePSd3BZITwGau
AminoAcids/asp/Dipeptide/bare/conf_0018/FHIaims.out,C7H11N2O4,PyK2Pj3mVc9JOyNhV_ejV7dq9khl
AminoAcids/lys/Dipeptide/bare/conf_0427/FHIaims.out,C9H19N3O2,PyM-LF1F6VY4HX4YHQLJA10T2XxN
AminoAcids/argH/Dipeptide/bare/conf_0494/FHIaims.out,C9H20N5O2,PyNPRqzH-POcgD40MSYPCbLOdN3E
AminoAcids/arg/Dipeptide/bare/conf_1216/FHIaims.out,C9H19N5O2,PyORsxBHqtFf02VPEx4Zgh1PFl6n
AminoAcids/trp/Dipeptide/bare/conf_0040/FHIaims.out,C14H17N3O2,PzJeBbTVBxwh_gWKKAI6i5ZQnmt4
AminoAcids/arg/Dipeptide/bare/conf_1972/FHIaims.out,C9H19N5O2,Pzv3hK54By6ANATl8Pt5kpp7aQQ0
AminoAcids/asp/Dipeptide/Mg/conf_0013/FHIaims.out,C7H11MgN2O4,PzxMT2f7LMrAdrBEDn3Cve83DHvx
AminoAcids/gluH/Dipeptide/Ba/conf_0005/FHIaims.out,BaC8H14N2O4,PzzBxRTCLQlSGjeLshWQoN3eJbv9
AminoAcids/lysH/Dipeptide/bare/conf_0844/FHIaims.out,C9H20N3O2,Q-4OdJSvMB-4oFG8-BCuabHpP9sc
AminoAcids/argH/Dipeptide/Ca/conf_0294/FHIaims.out,C9CaH20N5O2,Q-JrGg4DdedzRjhqkOuIK8ho-cEV
AminoAcids/hisH/Dipeptide/Mg/conf_0007/FHIaims.out,C9H15MgN4O2,Q-YgCdOpDdotiPzXa1VnxMNA_FI-
AminoAcids/arg/Dipeptide/bare/conf_2703/FHIaims.out,C9H19N5O2,Q-ZboAdQeYyskvSQX9McfG6pIPUO
AminoAcids/argH/Dipeptide/Ba/conf_0213/FHIaims.out,BaC9H20N5O2,Q-_cGv-LIdL29Zp7J7xEF6vPYUQl
AminoAcids/pro/Dipeptide/Ca/conf_0013/FHIaims.out,C8CaH14N2O2,Q-gZ4yL3tTRNGMJrLdVpWc-YM59S
AminoAcids/arg/Dipeptide/bare/conf_3186/FHIaims.out,C9H19N5O2,Q-mr5iJahnccOaxdEpx4GG60yaFv
AminoAcids/argH/Dipeptide/bare/conf_0725/FHIaims.out,C9H20N5O2,Q-wTglxSw-N4TMzq7mrMrCZdJjhc
AminoAcids/gln/Dipeptide/Mg/conf_0044/FHIaims.out,C8H15MgN3O3,Q0CU3yaMn-JfSIxrkxeCt941ngwN
AminoAcids/lys/Dipeptide/Ca/conf_0146/FHIaims.out,C9CaH19N3O2,Q0of7gL8rt3LuBSaZU-XGwcRVLdH
AminoAcids/thr/Dipeptide/Mg/conf_0026/FHIaims.out,C7H14MgN2O3,Q0sTnVvn14PTZdQDvlxCpbQVUrf8
AminoAcids/lysH/Dipeptide/bare/conf_0858/FHIaims.out,C9H20N3O2,Q0yMiVdxaxzqYsP6hdNxID2b3yBz
AminoAcids/lysH/Dipeptide/Ba/conf_0342/FHIaims.out,BaC9H20N3O2,Q11USTI9p4P4c_mBFtbOwrrP0-yX
AminoAcids/met/Dipeptide/Ba/conf_0100/FHIaims.out,BaC8H16N2O2S,Q127lbsqWrj8nySQ6BjKMCL3Kbrn
AminoAcids/arg/Dipeptide/bare/conf_2748/FHIaims.out,C9H19N5O2,Q1jPTqxwe2zCQmIVbF3fKQ95xXNB
AminoAcids/hisD/Dipeptide/Ca/conf_0108/FHIaims.out,C9CaH14N4O2,Q1qsAur73s9h6o24Fhr-_7ZI0UBL
AminoAcids/arg/Dipeptide/bare/conf_0367/FHIaims.out,C9H19N5O2,Q1ySydQFVVn8xaZxlp4-gQa-dbIA
AminoAcids/thr/Dipeptide/bare/conf_0127/FHIaims.out,C7H14N2O3,Q283HEIbvQAQ7MZzwhMh5idYZF_L
AminoAcids/arg/Dipeptide/bare/conf_3052/FHIaims.out,C9H19N5O2,Q285gPcPPAc5_Ek18pKIxvF918mW
AminoAcids/gluH/Dipeptide/bare/conf_0294/FHIaims.out,C8H14N2O4,Q2AMJ27AB-mltpU2aVYbw8rL8wgA
AminoAcids/lys/Dipeptide/bare/conf_0144/FHIaims.out,C9H19N3O2,Q2BndzSQQTFkL58zWW5DdM5EaIf4
AminoAcids/argH/Dipeptide/bare/conf_0676/FHIaims.out,C9H20N5O2,Q2Xw-TPZ5hzYaHNfRRtFwOCaetfA
AminoAcids/lysH/Dipeptide/Ba/conf_0469/FHIaims.out,BaC9H20N3O2,Q3I36peiyBEXxwKIYqyKo8bia-bJ
AminoAcids/ile/Dipeptide/Ba/conf_0041/FHIaims.out,BaC9H18N2O2,Q3WbiIqiEd2tQvhdvwzSOtzo6ZIG
AminoAcids/arg/Dipeptide/Mg/conf_0287/FHIaims.out,C9H19MgN5O2,Q3bEtVnr00Zv33gCqqrSE1feZ6FN
AminoAcids/arg/Dipeptide/bare/conf_3574/FHIaims.out,C9H19N5O2,Q3fPEHtIYdKNH0QKp4l0kp3yby6-
AminoAcids/trp/Dipeptide/Ba/conf_0034/FHIaims.out,BaC14H17N3O2,Q3vKkU9_7LfCUhMnkGdKyQNeSVv4
AminoAcids/argH/Dipeptide/Mg/conf_0091/FHIaims.out,C9H20MgN5O2,Q3xZKfq5VbYlJIZBpEcC9ArF3vbf
AminoAcids/lys/Dipeptide/bare/conf_1495/FHIaims.out,C9H19N3O2,Q46hGanR3AnoOjbsyDuXuPFivhoE
AminoAcids/met/Dipeptide/Ca/conf_0014/FHIaims.out,C8CaH16N2O2S,Q4KM4js5_7WK80duYW_GV3fRrlgo
AminoAcids/lys/Dipeptide/bare/conf_0462/FHIaims.out,C9H19N3O2,Q4SbApMlxzbmii040GegeL0nCl0M
AminoAcids/gluH/Dipeptide/bare/conf_0153/FHIaims.out,C8H14N2O4,Q4Tj5EFeoOY84A-iMGPTBtGGAOk_
AminoAcids/hisH/Dipeptide/Mg/conf_0038/FHIaims.out,C9H15MgN4O2,Q4lcGPtihq3-JKfAKboZJDM7fBze
AminoAcids/lysH/Dipeptide/Ba/conf_0057/FHIaims.out,BaC9H20N3O2,Q4qbWD5h-LGGJoEJndyqVmRFB2iE
AminoAcids/argH/Dipeptide/bare/conf_0643/FHIaims.out,C9H20N5O2,Q53w09vGssGY6zz2Bm4oMVBgoMC_
AminoAcids/arg/Dipeptide/bare/conf_2449/FHIaims.out,C9H19N5O2,Q54hUk9WRrpBxU9tS7WCAk3jx_7Z
AminoAcids/met/Dipeptide/Ca/conf_0109/FHIaims.out,C8CaH16N2O2S,Q57CHs-f-FBE2QkQxf45IrY6_5bv
AminoAcids/gln/Dipeptide/Mg/conf_0050/FHIaims.out,C8H15MgN3O3,Q57DFfPmISI43x0zLDrk6C8WOUsv
AminoAcids/lysH/Dipeptide/bare/conf_0410/FHIaims.out,C9H20N3O2,Q5IX8JJKgjTmMhszXiUgrDJIYANt
AminoAcids/arg/Dipeptide/Ca/conf_0579/FHIaims.out,C9CaH19N5O2,Q5TXe7PJGYbo3fzVxOQvSETeq4tW
AminoAcids/arg/Dipeptide/bare/conf_2631/FHIaims.out,C9H19N5O2,Q5WeVEF0AfahkiBiU3FmGsfdiGOm
AminoAcids/hisD/Dipeptide/Ba/conf_0130/FHIaims.out,BaC9H14N4O2,Q5bDDnSkgF8bNOH7KwgUjpBPERzq
AminoAcids/argH/Dipeptide/bare/conf_0592/FHIaims.out,C9H20N5O2,Q5gc62BcDiqmPPwdGDzl3ZLStXrQ
AminoAcids/lysH/Dipeptide/Mg/conf_0442/FHIaims.out,C9H20MgN3O2,Q5ncorqg_ACgtW_JEiXUJZb_HELF
AminoAcids/lys/Dipeptide/Ca/conf_0357/FHIaims.out,C9CaH19N3O2,Q5wquN-ROMmQjKo19GZFkFwpW5bw
AminoAcids/argH/Dipeptide/Ca/conf_0040/FHIaims.out,C9CaH20N5O2,Q69vJFwdUp9KS-32xC9xLzIeoet-
AminoAcids/arg/Dipeptide/bare/conf_0120/FHIaims.out,C9H19N5O2,Q6CeDuMz61_WW6qZIJRpEDhGyRcq
AminoAcids/lys/Dipeptide/bare/conf_1981/FHIaims.out,C9H19N3O2,Q6Ny4wMA12XeAEpPcNusz9XmTmli
AminoAcids/lys/Dipeptide/bare/conf_0216/FHIaims.out,C9H19N3O2,Q6S80O3MzjA4Dw0R-0-8_GJsbRGj
AminoAcids/arg/Dipeptide/Ca/conf_0687/FHIaims.out,C9CaH19N5O2,Q6X-eyWtBN7QNmjytjs7JgPox9BN
AminoAcids/arg/Dipeptide/bare/conf_0346/FHIaims.out,C9H19N5O2,Q74iWwMsINE9lK5DlrVelNOfqpL_
AminoAcids/gluH/Dipeptide/bare/conf_0279/FHIaims.out,C8H14N2O4,Q759xKR7NbISDmxYZA69MyPfVRrR
AminoAcids/arg/Dipeptide/bare/conf_2909/FHIaims.out,C9H19N5O2,Q7IInl0Ohz53hRue3Ql6iG7YcZ3e
AminoAcids/val/Dipeptide/Mg/conf_0058/FHIaims.out,C8H16MgN2O2,Q7WrneiWdGS-nJ0ZPYdJ9ZC0iSyr
AminoAcids/lysH/Dipeptide/Ca/conf_0449/FHIaims.out,C9CaH20N3O2,Q7aZzPrh5Ui-F3KfcnFxArfUgY_L
AminoAcids/lys/Dipeptide/bare/conf_0706/FHIaims.out,C9H19N3O2,Q7bwJE57o9FNsvRwVgcN6E8j9nsV
AminoAcids/arg/Dipeptide/Ba/conf_0459/FHIaims.out,BaC9H19N5O2,Q7h1UZ4APA_qhOwc2x3GjdwdjqVw
AminoAcids/argH/Dipeptide/bare/conf_0438/FHIaims.out,C9H20N5O2,Q81obGxPvjPPrdaia9SeUBItOeX3
AminoAcids/arg/Dipeptide/bare/conf_0540/FHIaims.out,C9H19N5O2,Q84zx0nnslsuR5atNuD_c-8UBj3c
AminoAcids/arg/Dipeptide/bare/conf_3713/FHIaims.out,C9H19N5O2,Q85hZCm66_yOV5PQikouaXBn41LC
AminoAcids/leu/Dipeptide/Ca/conf_0082/FHIaims.out,C9CaH18N2O2,Q8DPxM1tZWecCyLk99PPhkH2t-Yg
AminoAcids/lysH/Dipeptide/Ba/conf_0503/FHIaims.out,BaC9H20N3O2,Q8EVMeMPIPCZjuOKAjzFwe8JQcwh
AminoAcids/arg/Dipeptide/bare/conf_2239/FHIaims.out,C9H19N5O2,Q8YdOAa3J2OIUMDQrWebuATv1akA
AminoAcids/arg/Dipeptide/Ca/conf_0750/FHIaims.out,C9CaH19N5O2,Q8kpoTRoZBzESbD52jgBz9FS4SqW
AminoAcids/arg/Dipeptide/bare/conf_0171/FHIaims.out,C9H19N5O2,Q8lAeoB__UIKBg8rIdByMkLdTfh1
AminoAcids/aspH/Dipeptide/bare/conf_0155/FHIaims.out,C7H12N2O4,Q9HPnnv3UY9RG7c-Akg7O66w0uJL
AminoAcids/lys/Dipeptide/Mg/conf_0062/FHIaims.out,C9H19MgN3O2,Q9MIzSQ3dH_nNP5989aYfKhXqPk4
AminoAcids/arg/Dipeptide/bare/conf_1431/FHIaims.out,C9H19N5O2,Q9aCu-yGFm7a7Ep5ToAIm-lVJjjr
AminoAcids/leu/Dipeptide/bare/conf_0184/FHIaims.out,C9H18N2O2,Q9flNv7Sbg-ay_q0c5HLr89Wcer9
AminoAcids/arg/Dipeptide/Ba/conf_0656/FHIaims.out,BaC9H19N5O2,Q9pjYcn_mOAVqXc5OUg2bdeoTUyg
AminoAcids/lysH/Dipeptide/bare/conf_0269/FHIaims.out,C9H20N3O2,Q9poRqdgeGNJL6pZjbNwrPZCToZG
AminoAcids/hisD/Dipeptide/Ba/conf_0148/FHIaims.out,BaC9H14N4O2,QA81x2Ld0c8u3qN49xWWstt4-W6N
AminoAcids/cys/Dipeptide/bare/conf_0079/FHIaims.out,C6H12N2O2S,QAEMuCDXs8YiDej9FwYLS72IOjp_
AminoAcids/arg/Dipeptide/Ba/conf_0609/FHIaims.out,BaC9H19N5O2,QAEbbDZhyu_eV3ksApF7405qej8A
AminoAcids/argH/Dipeptide/Ba/conf_0161/FHIaims.out,BaC9H20N5O2,QAeX8IabyA0gSKSMubs9Yo442j1w
AminoAcids/arg/Dipeptide/Ba/conf_0416/FHIaims.out,BaC9H19N5O2,QAphDZm-ciO8eC5bak5yyV37_Ioo
AminoAcids/argH/Dipeptide/Ba/conf_0102/FHIaims.out,BaC9H20N5O2,QBA2_ulc7GklzrXPxqqK89PIeHVa
AminoAcids/arg/Dipeptide/Ca/conf_0759/FHIaims.out,C9CaH19N5O2,QBBqUAe5C84_yK274fwNm6Uu3AIJ
AminoAcids/arg/Dipeptide/Ba/conf_0767/FHIaims.out,BaC9H19N5O2,QBNx20gY2SnxGjeiu67xukZO6dBk
AminoAcids/lys/Dipeptide/bare/conf_0603/FHIaims.out,C9H19N3O2,QBO90Lj8Y41M85y00O3HYTNMqnBn
AminoAcids/gln/Dipeptide/bare/conf_0258/FHIaims.out,C8H15N3O3,QBdETueEpIIgUKrLqs0X57tC_WZc
AminoAcids/lys/Dipeptide/bare/conf_1677/FHIaims.out,C9H19N3O2,QBoLl3rj0JC0oVweFjdiz-QPXXHS
AminoAcids/hisH/Dipeptide/bare/conf_0005/FHIaims.out,C9H15N4O2,QC6sSlbDX3i7VswVJu5hasMs027l
AminoAcids/lysH/Dipeptide/Ca/conf_0224/FHIaims.out,C9CaH20N3O2,QCBYFplaSY4qwDQnhsT20HZEurtL
AminoAcids/arg/Dipeptide/Ba/conf_0588/FHIaims.out,BaC9H19N5O2,QCYkCudtowk37PSN9XCUuzKPfHzL
AminoAcids/met/Dipeptide/bare/conf_0205/FHIaims.out,C8H16N2O2S,QCi93c0DA9ZulwzsvYMfhNHSChNg
AminoAcids/tyr/Dipeptide/bare/conf_0105/FHIaims.out,C12H16N2O3,QCntGWb_HIBTRQFube9pd_MGQgHz
AminoAcids/lysH/Dipeptide/Mg/conf_0441/FHIaims.out,C9H20MgN3O2,QCzSTUYOOmn7DhNaaizm0z091Co-
AminoAcids/argH/Dipeptide/Ba/conf_0283/FHIaims.out,BaC9H20N5O2,QD8fsVliJpXn8eJ8m9ddGFA1yxlp
AminoAcids/lys/Dipeptide/bare/conf_0823/FHIaims.out,C9H19N3O2,QD9EgiQS1s3xhKUZUX1_4W3K8Hev
AminoAcids/hisH/Dipeptide/Ca/conf_0030/FHIaims.out,C9CaH15N4O2,QDBDHy3nBpWBOOY-MqLZ9yATN5U3
AminoAcids/arg/Dipeptide/Ba/conf_0180/FHIaims.out,BaC9H19N5O2,QDEFKlW1RbeJJr6UjfpyXpKOFeR1
AminoAcids/arg/Dipeptide/bare/conf_2742/FHIaims.out,C9H19N5O2,QDFgYKBfP7sggdlojgdwvjFPsuAY
AminoAcids/lys/Dipeptide/bare/conf_1338/FHIaims.out,C9H19N3O2,QDH8BGsAsopW3F4O2NJPNocBGYFJ
AminoAcids/lysH/Dipeptide/bare/conf_0765/FHIaims.out,C9H20N3O2,QDMNGJiwfeTPtTksifCU5_z4UC-w
AminoAcids/argH/Dipeptide/Mg/conf_0229/FHIaims.out,C9H20MgN5O2,QDfZEbb_kHFKmO43OMGcyKR8jTGE
AminoAcids/hisD/Dipeptide/Ca/conf_0195/FHIaims.out,C9CaH14N4O2,QDp0M0MPHOx7AUD7dBCpfKHqZk8t
AminoAcids/glu/Dipeptide/Mg/conf_0092/FHIaims.out,C8H13MgN2O4,QDpsp-AOLfmXzGhMQZ5-cStCNKzv
AminoAcids/hisD/Dipeptide/Ca/conf_0103/FHIaims.out,C9CaH14N4O2,QDuWKnHS169GoA5chGd28O1iHKSB
AminoAcids/arg/Dipeptide/bare/conf_3558/FHIaims.out,C9H19N5O2,QEIYVxQda3NcwHZyBmrk1bWBSlxz
AminoAcids/hisE/Dipeptide/bare/conf_0110/FHIaims.out,C9H14N4O2,QEjdSaI7ixSwpVagozCD7456bdvx
AminoAcids/asn/Dipeptide/Mg/conf_0041/FHIaims.out,C7H13MgN3O3,QEt5B_pMzuZid1lwRYcNjKvaI7WW
AminoAcids/arg/Dipeptide/Ba/conf_0040/FHIaims.out,BaC9H19N5O2,QF8_gcPRZErRoW5K_ji6jskQgOjI
AminoAcids/arg/Dipeptide/bare/conf_3260/FHIaims.out,C9H19N5O2,QFBbzp2GmH_MdQk_OfWhmTA1bvtc
