Mainfile,Formula,Entry_ID,Upload_ID,Total_energy
AminoAcids/argH/Dipeptide/bare/conf_0202/FHIaims.out,C9H20N5O2,RW6jdbGoMpm9-8W2LU-LUilLb9jq,UrciuZtJRO6H8ip_Th-d2A,-21201.897030218
AminoAcids/arg/Dipeptide/bare/conf_1361/FHIaims.out,C9H19N5O2,RWBZBrk4_HN5bxRjcNerZ6voDpRs,mxY3oud0ROmuulnue0PLuw,-21190.435935551
AminoAcids/cys/Dipeptide/bare/conf_0236/FHIaims.out,C6H12N2O2S,RWBmLeSxIhAxMqxSIb2mJDWyuSt4,vjLfcI6QQhSW3C5sDfsJXw,-24373.341981259
AminoAcids/argH/Dipeptide/Ca/conf_0088/FHIaims.out,C9CaH20N5O2,RWTP5WQdWz6ElJHXl43Whm7O_lx7,KChpT9gKRJKwo1_z8VjZ8Q,-39742.085154699
AminoAcids/arg/Dipeptide/bare/conf_1588/FHIaims.out,C9H19N5O2,RWfwhnNPpfIK7HVDZQxsNYrHUukz,N-T_ymXOSk-DXMIjvGyFrQ,-21190.403072193
AminoAcids/lys/Dipeptide/Ca/conf_0306/FHIaims.out,C9CaH19N3O2,RWlJ9QR6mX6UwlYvUVtg0B5PB8vb,_SaxkTgYTteNpAnragzG6A,-36753.649097107
AminoAcids/met/Dipeptide/Ca/conf_0039/FHIaims.out,C8CaH16N2O2S,RWsUDX5xKJUg02X2lYCrylCC_EFg,oHhmKWH2RHyyq7I2_Zdtkg,-45057.14064747
AminoAcids/arg/Dipeptide/Ba/conf_0087/FHIaims.out,BaC9H19N5O2,RWxVk_pfWl6aeo8DUzfUGsBQvcO2,REHDiBLURByKg3pMFPmq6w,-246329.765413468
AminoAcids/lys/Dipeptide/Mg/conf_0242/FHIaims.out,C9H19MgN3O2,RX4YquxYvhqlnbkSJ6vfuDWKbfr0,owe7V8dOR16_uEkisTxo2Q,-23650.429789261
AminoAcids/lys/Dipeptide/bare/conf_1816/FHIaims.out,C9H19N3O2,RXArnvTHEUk2PEo0OgFl_XBf6lZt,28mLVcKZRKyl-FhRS3-RGw,-18209.073699664
AminoAcids/gln/Dipeptide/bare/conf_0342/FHIaims.out,C8H15N3O3,RXOEvjB48hRX0a7NPXIGfgNxOWrY,Hv7DRUq5RZid9ml1-IqMUw,-19156.680315689
AminoAcids/arg/Dipeptide/Mg/conf_0466/FHIaims.out,C9H19MgN5O2,RXUsgt8Hkf38X2Hf7eifmnvA3Mkx,NIDpEFBaRuiPEiQKAUxB7g,-26632.374450794
AminoAcids/hisE/Dipeptide/bare/conf_0074/FHIaims.out,C9H14N4O2,RXlVk1n5JGA_wbon2dbOJ1FBZ3DE,fQocMUCIRBST0UglsvLf4Q,-19618.364109092
AminoAcids/hisH/Dipeptide/Ba/conf_0038/FHIaims.out,BaC9H15N4O2,RY7ZZzDJNT_6VBXwTlrLC_sdH0Yr,qbfZrpOiRGqYZFuR4ufJIA,-244761.303445163
AminoAcids/arg/Dipeptide/bare/conf_2536/FHIaims.out,C9H19N5O2,RYCVl2CwQP49Z3J1YsdP-sHCFKDq,kPLqJx0rQOePWx7CIOW6LQ,-21190.25991213
AminoAcids/cys/Dipeptide/Ca/conf_0004/FHIaims.out,C6CaH12N2O2S,RY_Awhm-rngP9Zvl-08s__xZhNfN,vjLfcI6QQhSW3C5sDfsJXw,-42918.325426266
AminoAcids/arg/Dipeptide/bare/conf_1266/FHIaims.out,C9H19N5O2,RYaqOX40gjXsmfTLAQJJeRFHtoD7,kPLqJx0rQOePWx7CIOW6LQ,-21190.44970064
AminoAcids/val/Dipeptide/Ca/conf_0081/FHIaims.out,C8CaH16N2O2,RYgFqPCk6cJBMFHS52jcCIxPp5_Z,ZnZLnzQUTbiqfI_XO3s4Aw,-34176.742348674
AminoAcids/hisD/Dipeptide/Ca/conf_0214/FHIaims.out,C9CaH14N4O2,RYljkm-UFja1HF4_OFGYjHjoEecH,fQocMUCIRBST0UglsvLf4Q,-38161.4053187
AminoAcids/lys/Dipeptide/Mg/conf_0120/FHIaims.out,C9H19MgN3O2,RZ3DlU8YvwD2wbuyFmR04kgyO1J-,owe7V8dOR16_uEkisTxo2Q,-23651.029700641
AminoAcids/aspH/Dipeptide/Ca/conf_0003/FHIaims.out,C7CaH12N2O4,RZ4mksdysWM5njnxNzhT68VN6cvd,PCxqtGsNRZugsCeb7VMUfQ,-37174.441066679
AminoAcids/arg/Dipeptide/Mg/conf_0303/FHIaims.out,C9H19MgN5O2,RZG-nLzd5TuYgTzbFCxEW9tm31ud,Ci4T-gOUT8GLrEkYVFf-ww,-26633.105535434
AminoAcids/ala/Dipeptide/bare/conf_0019/FHIaims.out,C6H12N2O2,RZdczWFACwsVE_vMKWASsjfM0MtK,iQJ1a18hSvKCnu-9OVWV8Q,-13494.456882208
AminoAcids/leu/Dipeptide/Ca/conf_0037/FHIaims.out,C9CaH18N2O2,RZdyqo8jP5XEPj-nd8UcSOS7t6KP,LDi0gVzkT9a5fMNU5yiAdw,-35247.684283016
AminoAcids/hisE/Dipeptide/Ca/conf_0054/FHIaims.out,C9CaH14N4O2,RZf-4yawEndfmWl51gsv_0IRrCoQ,fQocMUCIRBST0UglsvLf4Q,-38163.391100839
AminoAcids/lys/Dipeptide/bare/conf_0568/FHIaims.out,C9H19N3O2,RZf2fSUp_IISC7_ZD5cJ5hUlik8q,Anra7l_EQhC9f_PDkA4JdQ,-18209.434066382
AminoAcids/arg/Dipeptide/bare/conf_3218/FHIaims.out,C9H19N5O2,R_3C8V3F_UIA8wTMcAygnXN2TCQO,mhwYHeUYTeqHRPiUb8FpOA,-21190.165707346
AminoAcids/ala/Dipeptide/Ca/conf_0010/FHIaims.out,C6CaH12N2O2,R_892xQrovpOJHGjAnO5dF41trl7,iQJ1a18hSvKCnu-9OVWV8Q,-32038.612971379
AminoAcids/cys/Dipeptide/bare/conf_0036/FHIaims.out,C6H12N2O2S,R_C7s_39mgC06w076F2SLlpFY_B5,vjLfcI6QQhSW3C5sDfsJXw,-24373.133729975
AminoAcids/lys/Dipeptide/bare/conf_0879/FHIaims.out,C9H19N3O2,R_ClK4pSJke0idQUlUu2JBkI6Kn7,cXFjyFUCQIO5UmKBPwPsRA,-18209.340935221
AminoAcids/arg/Dipeptide/Ca/conf_0842/FHIaims.out,C9CaH19N5O2,R_IYk2-Yl7r1CHj6lS12tq5m-epn,REHDiBLURByKg3pMFPmq6w,-39733.726528028
AminoAcids/arg/Dipeptide/Ca/conf_0477/FHIaims.out,C9CaH19N5O2,R_J4UMakwyzpbkhTyxQEvb9-SpUr,_H1mhAjDTQm8tfuJmf_h2g,-39736.041727517
AminoAcids/trp/Dipeptide/bare/conf_0054/FHIaims.out,C14H17N3O2,R_YmCuAHQMf7jezaMj5zBp7IzXn3,3mF4CEoTReGHEdeR4sFfnw,-23361.252137653
AminoAcids/lys/Dipeptide/bare/conf_1403/FHIaims.out,C9H19N3O2,R__ArGaXbBxULCboeGVXNiGY7Z5d,hSvqxrr0RjOhzwYU0stsOg,-18209.163662715
AminoAcids/arg/Dipeptide/bare/conf_3448/FHIaims.out,C9H19N5O2,R_kKw1QL-cY0ynR1Q2uJp3kxaUiu,ib-p-3RjTOSE8UDQg-J7fQ,-21190.132058007
AminoAcids/lys/Dipeptide/bare/conf_0835/FHIaims.out,C9H19N3O2,R_u5BI-MSTWKR2aKwSyWIovAdHEe,hSvqxrr0RjOhzwYU0stsOg,-18209.361412387
AminoAcids/arg/Dipeptide/Ca/conf_0156/FHIaims.out,C9CaH19N5O2,RaIZueCol5LxIBmJ5gTACF8AbMU7,_H1mhAjDTQm8tfuJmf_h2g,-39736.86262938
AminoAcids/gln/Dipeptide/Ca/conf_0017/FHIaims.out,C8CaH15N3O3,RaItFitZjW01H9oIVIh8OjO54j68,Hv7DRUq5RZid9ml1-IqMUw,-37702.186713057
AminoAcids/arg/Dipeptide/bare/conf_1651/FHIaims.out,C9H19N5O2,RaRDHg8-vZw12p7_45Wjm7Fp3zZq,mxY3oud0ROmuulnue0PLuw,-21190.391264215
AminoAcids/arg/Dipeptide/bare/conf_2769/FHIaims.out,C9H19N5O2,Ra_JQwRHve_I84YcmimdgO8pwm8E,mhwYHeUYTeqHRPiUb8FpOA,-21190.226898505
AminoAcids/arg/Dipeptide/bare/conf_1007/FHIaims.out,C9H19N5O2,Rac0gpyTppyzfdVQMkJ1YGeDmZkz,NJxp4QcKQRSfKpve6zm8zw,-21190.487336657
AminoAcids/lys/Dipeptide/bare/conf_2064/FHIaims.out,C9H19N3O2,RazM8lcdqSpMuBx5H03Lv98UlJ0m,Anra7l_EQhC9f_PDkA4JdQ,-18208.794022705
AminoAcids/asp/Dipeptide/Mg/conf_0020/FHIaims.out,C7H11MgN2O4,Rb1RlDr2wmK4lArR0HN2gi7hA8yV,fQocMUCIRBST0UglsvLf4Q,-24063.474096091
AminoAcids/tyr/Dipeptide/Mg/conf_0001/FHIaims.out,C12H16MgN2O3,Rb3h52_1X6XkeAvMSuImSlndzROE,vjLfcI6QQhSW3C5sDfsJXw,-27271.856979487
AminoAcids/lysH/Dipeptide/Mg/conf_0528/FHIaims.out,C9H20MgN3O2,Rb4D5yJ60rksWd_OCd_ODj31Nd4a,3mF4CEoTReGHEdeR4sFfnw,-23653.768453311
AminoAcids/lys/Dipeptide/bare/conf_0179/FHIaims.out,C9H19N3O2,RbAP52ZC8aY-l4WYtzFwqmo6HxvY,cXFjyFUCQIO5UmKBPwPsRA,-18209.529469556
AminoAcids/arg/Dipeptide/bare/conf_0105/FHIaims.out,C9H19N5O2,RbIF4ZVzh8SDu_UEBrRwWz9nUUnI,mhwYHeUYTeqHRPiUb8FpOA,-21190.713175997
AminoAcids/cys/Dipeptide/Ba/conf_0053/FHIaims.out,BaC6H12N2O2S,RbIzz5Bueo-4tpSz8joLS3HIM_A_,vjLfcI6QQhSW3C5sDfsJXw,-249510.033138887
AminoAcids/met/Dipeptide/Mg/conf_0082/FHIaims.out,C8H16MgN2O2S,RbJDdM7QgvApgxewAlgeIRkSbHgp,qbfZrpOiRGqYZFuR4ufJIA,-31952.800447327
AminoAcids/leu/Dipeptide/Ca/conf_0066/FHIaims.out,C9CaH18N2O2,RbSRvhct3NaC67XpyJ66PJcGS16_,LDi0gVzkT9a5fMNU5yiAdw,-35247.028537501
AminoAcids/arg/Dipeptide/bare/conf_3249/FHIaims.out,C9H19N5O2,RbmZqiLEurbh8JCWDonUC1rNZfFl,kPLqJx0rQOePWx7CIOW6LQ,-21190.161777283
AminoAcids/arg/Dipeptide/bare/conf_3562/FHIaims.out,C9H19N5O2,RbqsN-7Ww1ndBRPKXprznI3Af6vz,N-T_ymXOSk-DXMIjvGyFrQ,-21190.11361407
AminoAcids/lysH/Dipeptide/Mg/conf_0228/FHIaims.out,C9H20MgN3O2,RbrumFgY7XJU6ZfaAG3BuQeooOMa,nVHYZ1cxQwCENj8aAaJ2gg,-23655.505116158
AminoAcids/asn/Dipeptide/bare/conf_0014/FHIaims.out,C7H13N3O3,RbwDXCjD5RSXBtHeLVWDTo48F3fB,OFQ-rlyqT8KLKaFKMeYXBQ,-18087.295189112
AminoAcids/argH/Dipeptide/Ca/conf_0577/FHIaims.out,C9CaH20N5O2,Rbwqqvr8YL_K4Frc2Am6e69Dz7sC,KChpT9gKRJKwo1_z8VjZ8Q,-39739.885818159
AminoAcids/trp/Dipeptide/bare/conf_0008/FHIaims.out,C14H17N3O2,Rc8yDxOsa2GqM1YLsF3PMHr6H-aN,3mF4CEoTReGHEdeR4sFfnw,-23361.469318066
AminoAcids/arg/Dipeptide/bare/conf_3149/FHIaims.out,C9H19N5O2,RcD0ydtS3IBSe3EUkn9Vza8CJXKx,FBrvLmB_QcO217mfeKmfzA,-21190.174037716
AminoAcids/argH/Dipeptide/Ca/conf_0258/FHIaims.out,C9CaH20N5O2,RcE4VzCjaBAM_x4PkPnwFqdpsXBM,vZFlWi73QF2OmB6W5PKTfQ,-39741.386208926
AminoAcids/lysH/Dipeptide/Ba/conf_0436/FHIaims.out,BaC9H20N3O2,RcIbEaDImIDzekRVsom_c2ZUuEas,ZnZLnzQUTbiqfI_XO3s4Aw,-243351.92604884
AminoAcids/hisH/Dipeptide/Ba/conf_0014/FHIaims.out,BaC9H15N4O2,RcWC1kK77nvXWiB8w0Jhr3XTTQWy,qbfZrpOiRGqYZFuR4ufJIA,-244761.612506954
AminoAcids/argH/Dipeptide/bare/conf_0506/FHIaims.out,C9H20N5O2,Rcp38QS_-ViD9eYMUyyHjrP1lgPx,MTSFEw9oS1GRiY0LVMgOYw,-21201.629594548
AminoAcids/phe/Dipeptide/Mg/conf_0014/FHIaims.out,C12H16MgN2O2,Rcq9Cun1aB_5nXOV5i78ezsU1ypM,_I3aphGuSPSicApthbSLkQ,-25222.007020005
AminoAcids/arg/Dipeptide/bare/conf_0898/FHIaims.out,C9H19N5O2,RcqRmY31fH9zyWPij1e5eNWZF69r,mhwYHeUYTeqHRPiUb8FpOA,-21190.502505794
AminoAcids/cys/Dipeptide/bare/conf_0007/FHIaims.out,C6H12N2O2S,Rd5_uDMJsQ41ASy9VTbH93bwxd7S,vjLfcI6QQhSW3C5sDfsJXw,-24373.300619415
AminoAcids/lysH/Dipeptide/Ca/conf_0629/FHIaims.out,C9CaH20N3O2,RdJU6xNHmPXCGWfW8GgrgK7jxMFd,ZnZLnzQUTbiqfI_XO3s4Aw,-36757.517196884
AminoAcids/arg/Dipeptide/Mg/conf_0603/FHIaims.out,C9H19MgN5O2,RdK0mPgrVQ3vuIwldQ7Li57RtmM0,NIDpEFBaRuiPEiQKAUxB7g,-26631.805987338
AminoAcids/arg/Dipeptide/bare/conf_3415/FHIaims.out,C9H19N5O2,RdPCu-pQA1JMI6OSOdK4oEU45rME,ib-p-3RjTOSE8UDQg-J7fQ,-21190.138190861
AminoAcids/lys/Dipeptide/bare/conf_2060/FHIaims.out,C9H19N3O2,RdV7wzEUGm8gMwcalkjWcjKnN_jb,hSvqxrr0RjOhzwYU0stsOg,-18208.808424078
AminoAcids/argH/Dipeptide/Mg/conf_0049/FHIaims.out,C9H20MgN5O2,RdZyWLKStk6hSeOUio1ldqBuQKAc,EfDcCKv9S--qBwJjNlNiSA,-26638.233241371
AminoAcids/lysH/Dipeptide/Mg/conf_0525/FHIaims.out,C9H20MgN3O2,RdjqYiWw1DIwDWYOdD8ZGZt-8rDf,nVHYZ1cxQwCENj8aAaJ2gg,-23653.773958308
AminoAcids/trp/Dipeptide/bare/conf_0140/FHIaims.out,C14H17N3O2,RdoMmw6hBcilR1Z6pros0_IsW9f7,3mF4CEoTReGHEdeR4sFfnw,-23360.733322249
AminoAcids/lysH/Dipeptide/Mg/conf_0682/FHIaims.out,C9H20MgN3O2,RdzVGBDeeD1eWHkVePLi_oIuD5t0,nVHYZ1cxQwCENj8aAaJ2gg,-23653.251795903
AminoAcids/lys/Dipeptide/bare/conf_0865/FHIaims.out,C9H19N3O2,Re1F2dsp2X_slZaWq-e56hiw9VYP,hSvqxrr0RjOhzwYU0stsOg,-18209.348331739
AminoAcids/lys/Dipeptide/Ba/conf_0225/FHIaims.out,BaC9H19N3O2,ReGoPOfrIxIulyiCdhIzLU3KVRNW,OQ7gsl3nS1qCPR-JhXUH0w,-243347.158120257
AminoAcids/thr/Dipeptide/Mg/conf_0015/FHIaims.out,C7H14MgN2O3,ReJTrw58vik-WsUtUMqitIxowPKG,iQJ1a18hSvKCnu-9OVWV8Q,-22053.213015944
AminoAcids/hisH/Dipeptide/Ba/conf_0055/FHIaims.out,BaC9H15N4O2,ReNtEh_VUU55mTQw9H29lW3VF1db,qbfZrpOiRGqYZFuR4ufJIA,-244761.176587622
AminoAcids/arg/Dipeptide/Mg/conf_0171/FHIaims.out,C9H19MgN5O2,ReP0oOKBbT-N1hxBDwctXTWOLpcv,Ci4T-gOUT8GLrEkYVFf-ww,-26633.536901275
AminoAcids/arg/Dipeptide/Ca/conf_0799/FHIaims.out,C9CaH19N5O2,Rf1nPmLeI27mnEiEKT3i_Cwdeyue,REHDiBLURByKg3pMFPmq6w,-39734.648747053
AminoAcids/ser/Dipeptide/Ba/conf_0015/FHIaims.out,BaC6H12N2O3,Rf9mn-9j-m3xOmz7GcH0BfRNkaA4,OFQ-rlyqT8KLKaFKMeYXBQ,-240679.909844841
AminoAcids/glu/Dipeptide/Ca/conf_0051/FHIaims.out,C8CaH13N2O4,RfA1hkgJjOzak8vrJWo4Nn-RZ1UP,OhCdHFfSTLu8g6CGBISk4w,-38236.324722757
AminoAcids/arg/Dipeptide/bare/conf_3784/FHIaims.out,C9H19N5O2,RfB6i0rHnP-Wkzu9TuTEG_t6OUGm,mhwYHeUYTeqHRPiUb8FpOA,-21190.064526375
AminoAcids/val/Dipeptide/Ca/conf_0054/FHIaims.out,C8CaH16N2O2,RfJEfySzLebLOTOYbUz_U28x2N5f,ZnZLnzQUTbiqfI_XO3s4Aw,-34177.673649945
AminoAcids/arg/Dipeptide/bare/conf_0573/FHIaims.out,C9H19N5O2,RfYIC0fgQAhoFWIywTdTYl5FXI4r,EAG8kHiQQIS21GfqFq_YXQ,-21190.556991848
AminoAcids/lys/Dipeptide/Ca/conf_0409/FHIaims.out,C9CaH19N3O2,RfeTuzltdB7JI7FVJ2YXCS1yOt1V,_SaxkTgYTteNpAnragzG6A,-36752.652144126
AminoAcids/lys/Dipeptide/bare/conf_0811/FHIaims.out,C9H19N3O2,RffStVDuKHbHDr1zFmSor2VdLoQJ,28mLVcKZRKyl-FhRS3-RGw,-18209.370313915
AminoAcids/lysH/Dipeptide/Mg/conf_0111/FHIaims.out,C9H20MgN3O2,Rfi0JlrVCt8vMg7JkWCl7WLt93p9,SXdit6b0RtibOeWIk3dulw,-23656.0695709
AminoAcids/hisH/Dipeptide/Ba/conf_0034/FHIaims.out,BaC9H15N4O2,Rfm9ovbTntE2CSb9RqvX8O10Xa95,qbfZrpOiRGqYZFuR4ufJIA,-244761.327736135
AminoAcids/arg/Dipeptide/bare/conf_0011/FHIaims.out,C9H19N5O2,Rfrvfulc902N8yp3GRt5DrpVggIo,NJxp4QcKQRSfKpve6zm8zw,-21190.959357303
AminoAcids/lys/Dipeptide/Mg/conf_0367/FHIaims.out,C9H19MgN3O2,Rg1rSndNAUkGJEx5udoYaaogV3B6,owe7V8dOR16_uEkisTxo2Q,-23648.946220833
AminoAcids/arg/Dipeptide/bare/conf_1158/FHIaims.out,C9H19N5O2,RgJSHJxbrUSy-e5_VuG1d6a0bE-G,ib-p-3RjTOSE8UDQg-J7fQ,-21190.464302799
AminoAcids/argH/Dipeptide/bare/conf_0164/FHIaims.out,C9H20N5O2,RgPt-6dMbW_BBSeT780Rla1-6hvb,MTSFEw9oS1GRiY0LVMgOYw,-21201.940863706
AminoAcids/aspH/Dipeptide/Ba/conf_0015/FHIaims.out,BaC7H12N2O4,RgRsMeJIoxlZkVzR-H69I12-noiA,PCxqtGsNRZugsCeb7VMUfQ,-243766.582792024
AminoAcids/ala/Dipeptide/Ca/conf_0018/FHIaims.out,C6CaH12N2O2,RgiQKdvDrX53bXnhMeF6-PODlPDp,iQJ1a18hSvKCnu-9OVWV8Q,-32037.535014249
AminoAcids/arg/Dipeptide/Ba/conf_0197/FHIaims.out,BaC9H19N5O2,Rh4DlsWTUYYg87hl27wWyFshWrxV,REHDiBLURByKg3pMFPmq6w,-246329.404027988
AminoAcids/lysH/Dipeptide/Ca/conf_0084/FHIaims.out,C9CaH20N3O2,Rh5oA4DfIkJkIuzpsOiWal-hxhTC,rHuhjknGTUiAfoVvbZzuuA,-36759.756221786
AminoAcids/argH/Dipeptide/Ba/conf_0191/FHIaims.out,BaC9H20N5O2,RhL0YDdHEQSfIou1ua3RUxCIXknu,vZFlWi73QF2OmB6W5PKTfQ,-246334.999754953
AminoAcids/lys/Dipeptide/bare/conf_1922/FHIaims.out,C9H19N3O2,Rh_kOU8aUqOGrNw2zRzCUsGe56Xk,Anra7l_EQhC9f_PDkA4JdQ,-18209.021221592
AminoAcids/glu/Dipeptide/Mg/conf_0112/FHIaims.out,C8H13MgN2O4,RhyQTTlFKbkZtFohUpUy8b-IM4r_,OhCdHFfSTLu8g6CGBISk4w,-25121.435477195
AminoAcids/arg/Dipeptide/Ca/conf_0593/FHIaims.out,C9CaH19N5O2,RiEyV4vGbJdQd7XiJtnuBUF8BWOb,_H1mhAjDTQm8tfuJmf_h2g,-39735.658737531
AminoAcids/hisD/Dipeptide/Ba/conf_0045/FHIaims.out,BaC9H14N4O2,RiGTdUkzYuBdmttYKOIIpcfh6f0G,fQocMUCIRBST0UglsvLf4Q,-244756.386662254
AminoAcids/arg/Dipeptide/bare/conf_0577/FHIaims.out,C9H19N5O2,RiLFc0A_FJA2sA2E8h7ZWNQQ6a7F,mxY3oud0ROmuulnue0PLuw,-21190.55602908
AminoAcids/arg/Dipeptide/bare/conf_2138/FHIaims.out,C9H19N5O2,RiPKxa3oL4iRCd0-kTZaKkaDyhoF,NJxp4QcKQRSfKpve6zm8zw,-21190.317135148
AminoAcids/arg/Dipeptide/Mg/conf_0164/FHIaims.out,C9H19MgN5O2,Rik3fJdzk70eqcRm4W8lh7IGCc3D,NIDpEFBaRuiPEiQKAUxB7g,-26633.569256563
AminoAcids/arg/Dipeptide/bare/conf_0902/FHIaims.out,C9H19N5O2,RikZJ4G7GcdZuAgHwh712mW4FQ1c,_H1mhAjDTQm8tfuJmf_h2g,-21190.50201826
AminoAcids/lysH/Dipeptide/bare/conf_0321/FHIaims.out,C9H20N3O2,RisW116yj75mhyJ8H_7B4wj4QNEp,hieWgxOUQQyUBPwkm6gXXA,-18219.880363198
AminoAcids/hisD/Dipeptide/Ba/conf_0004/FHIaims.out,BaC9H14N4O2,RjVul9D04A36dHP8ysm87Zv9UvM8,fQocMUCIRBST0UglsvLf4Q,-244756.972926069
AminoAcids/arg/Dipeptide/bare/conf_4086/FHIaims.out,C9H19N5O2,Rja1ljBSb6snMT5NjQYd2z1AA0CV,EEWy-WmxSgChQtawzu5RnQ,-21189.937110143
AminoAcids/arg/Dipeptide/bare/conf_0600/FHIaims.out,C9H19N5O2,Rjp4K9eGp02l5cgZlICXSgRF2V4U,EAG8kHiQQIS21GfqFq_YXQ,-21190.551625058
AminoAcids/leu/Dipeptide/Ba/conf_0082/FHIaims.out,BaC9H18N2O2,Rk-LMngakickhkAjeClrH2gXWrbI,PCxqtGsNRZugsCeb7VMUfQ,-241839.499642869
AminoAcids/lys/Dipeptide/Ba/conf_0416/FHIaims.out,BaC9H19N3O2,RkLhzaXkHSK5ARJiqG_hwuSFOAy2,OQ7gsl3nS1qCPR-JhXUH0w,-243345.909787974
AminoAcids/lys/Dipeptide/bare/conf_0928/FHIaims.out,C9H19N3O2,RkOqJ2tA2oT_XMxmBb6bvakI-XNV,28mLVcKZRKyl-FhRS3-RGw,-18209.323412085
AminoAcids/arg/Dipeptide/bare/conf_3487/FHIaims.out,C9H19N5O2,RkVisMrNIYiTTkLIEqP8SOOT7X8m,mxY3oud0ROmuulnue0PLuw,-21190.125661139
AminoAcids/lys/Dipeptide/Ca/conf_0392/FHIaims.out,C9CaH19N3O2,RkX0JGoPXjKWQjURWokBOLEVOAHN,_SaxkTgYTteNpAnragzG6A,-36752.693637043
AminoAcids/argH/Dipeptide/Ba/conf_0340/FHIaims.out,BaC9H20N5O2,Rl4nVHdHZEo91_K6xm1YtN72EpGE,vZFlWi73QF2OmB6W5PKTfQ,-246334.186472518
AminoAcids/gluH/Dipeptide/Ca/conf_0079/FHIaims.out,C8CaH14N2O4,RlXUn7wGd4jMruaA93ChR1lQVro5,vjLfcI6QQhSW3C5sDfsJXw,-38242.902137673
AminoAcids/argH/Dipeptide/Ba/conf_0007/FHIaims.out,BaC9H20N5O2,Rlc2EY29CRpbZsxBv6VBdZVB1l6v,vZFlWi73QF2OmB6W5PKTfQ,-246335.372819993
AminoAcids/arg/Dipeptide/Mg/conf_0736/FHIaims.out,C9H19MgN5O2,Rlw9PHCFu1P_4Z81DM5GHKnH5TcE,NIDpEFBaRuiPEiQKAUxB7g,-26631.050541883
AminoAcids/arg/Dipeptide/Ba/conf_0759/FHIaims.out,BaC9H19N5O2,RlzkqXFzx85utg1aee9uoYAYfvaL,REHDiBLURByKg3pMFPmq6w,-246327.75000788
AminoAcids/hisH/Dipeptide/Ca/conf_0059/FHIaims.out,C9CaH15N4O2,Rm8hwKlQzPeE3wIblhjzKUjJ1nE-,qbfZrpOiRGqYZFuR4ufJIA,-38167.809730623
AminoAcids/arg/Dipeptide/bare/conf_2717/FHIaims.out,C9H19N5O2,RmC8WUN-C2QAzFrUxuLHvrvYRqn-,NJxp4QcKQRSfKpve6zm8zw,-21190.233713404
AminoAcids/lys/Dipeptide/Ca/conf_0376/FHIaims.out,C9CaH19N3O2,RmDBx5Llx-4YKoR_27uTnauQCVvR,OQ7gsl3nS1qCPR-JhXUH0w,-36752.741910156
AminoAcids/lysH/Dipeptide/Ca/conf_0434/FHIaims.out,C9CaH20N3O2,RmETyXfnzxRyDWwAcKl14g9mtnsu,Q5GGiXRDSju3w4xl216bog,-36758.328796701
AminoAcids/gluH/Dipeptide/Mg/conf_0055/FHIaims.out,C8H14MgN2O4,RmTFYoUSKgGemiH0RL5yG1Dl6QQa,PCxqtGsNRZugsCeb7VMUfQ,-25139.58588385
AminoAcids/lysH/Dipeptide/Ca/conf_0282/FHIaims.out,C9CaH20N3O2,RmZLvsnDrbhCEkF1xC54cl-kyBB5,rHuhjknGTUiAfoVvbZzuuA,-36758.55151442
AminoAcids/lysH/Dipeptide/bare/conf_0096/FHIaims.out,C9H20N3O2,RnBGpa0cuW8rLv8SmE4npFlnKFAP,hieWgxOUQQyUBPwkm6gXXA,-18220.257086113
AminoAcids/arg/Dipeptide/bare/conf_2476/FHIaims.out,C9H19N5O2,RnPUi6I3grHshU4k1uL-xahbg0Ta,EAG8kHiQQIS21GfqFq_YXQ,-21190.267524428
AminoAcids/lys/Dipeptide/bare/conf_0461/FHIaims.out,C9H19N3O2,Ro8DYUzwl2D7LCOU0FxQTNExNBx6,28mLVcKZRKyl-FhRS3-RGw,-18209.462220465
AminoAcids/lysH/Dipeptide/Ca/conf_0154/FHIaims.out,C9CaH20N3O2,Ro9THQ-_Engh9wSppC-YjhHU2Jr3,rHuhjknGTUiAfoVvbZzuuA,-36759.269055818
AminoAcids/arg/Dipeptide/Ca/conf_0197/FHIaims.out,C9CaH19N5O2,RoDwqZKOveC3t37-w113PvOv-pBV,REHDiBLURByKg3pMFPmq6w,-39736.735024773
AminoAcids/arg/Dipeptide/Mg/conf_0020/FHIaims.out,C9H19MgN5O2,RoEyMeYBCfOkuLAak3d08qM9vJdt,NIDpEFBaRuiPEiQKAUxB7g,-26634.813929133
AminoAcids/lys/Dipeptide/Ca/conf_0258/FHIaims.out,C9CaH19N3O2,RoNZ3YTWK50bNx6W75hBR1bu6j1r,_SaxkTgYTteNpAnragzG6A,-36753.914837375
AminoAcids/arg/Dipeptide/Mg/conf_0057/FHIaims.out,C9H19MgN5O2,RoVEeLqbOZtTY_pBUQ5my-qYZVbQ,Ci4T-gOUT8GLrEkYVFf-ww,-26634.555225713
AminoAcids/leu/Dipeptide/Ba/conf_0046/FHIaims.out,BaC9H18N2O2,RoXy-IaQCFPEIrA3qRxpF5HGJZyq,PCxqtGsNRZugsCeb7VMUfQ,-241840.233209319
AminoAcids/lys/Dipeptide/Ca/conf_0282/FHIaims.out,C9CaH19N3O2,Rp3LhPkWi1GPtPAVAKyvtPLkoQ31,_SaxkTgYTteNpAnragzG6A,-36753.757696227
